puma_id,ELEP,GASP,FULP
3603801,121.86183120265152,42.566745630322046,1674.7536231884058
1902200,153.99736556969555,101.52752309448846,797.2318793046901
4201100,158.6169215774479,110.86514467746217,1408.2925760649086
3604003,135.90773503394362,80.90132029339853,2845.282418456643
5541002,175.78402622045886,134.41042706600112,1193.0232558139535
3402500,175.3289946404382,114.79416531604538,1672.5886293089366
3603805,126.59293326309817,46.42119881731028,1508.8382687927108
0603728,74.30894863648963,35.0404018925097,143.99305555555554
3604004,111.99354936467736,65.66846011860346,2466.757493188011
1703007,115.03954802259886,88.56729891469723,1222.5902864259028
2602400,117.3655068584811,99.91921427583345,1019.4053961161711
2601900,146.19176784637907,126.28504456110365,1221.5458061397148
3904101,140.41817927953085,92.11438651040422,249.70394736842104
0607112,110.45444690810544,44.111607142857146,948.7968441814596
1208102,119.2739690273186,52.96783712009442,278.0952380952381
1901700,137.42369295859777,96.26521344232516,291.7240418118467
3401504,140.43579898089789,117.52438476233284,2124.701030927835
4203301,181.11600162682453,117.47640404310864,2513.3076722338205
1703413,106.15414326407776,119.31333565864435,880.3324099722992
0603766,66.1620474486079,48.83213796438069,500.0
2801800,196.2802303262956,78.77276870804674,340.18469656992085
1800800,143.5462748727441,104.79867824375154,846.1275055679288
4801502,147.74099186865143,60.72331377721778,471.00840336134456
1209903,133.73525226507195,50.09915937553611,168.95424836601308
3600800,149.90340933957722,130.43490739495044,1576.9917802726543
3701201,117.24926345491514,64.76275738585497,824.5952109464082
2603006,101.66633402884877,98.68361836183618,748.5258964143426
0607702,118.3668292246432,60.95184459680052,199.7427652733119
3603305,184.44188174297588,103.55039865715484,2288.821853376148
0605909,113.8440284259652,34.52087433958355,1318.75
0800806,122.56776534124874,72.42417815482503,313.9564124056999
2602907,108.3298383091441,110.48313648293963,878.4059945504088
5110701,138.629396914446,84.64132231404959,861.4140386571719
3400703,163.53263063467145,110.23637444671996,2333.195020746888
3601801,160.2894072591174,112.94837758112094,1356.7256490821894
2501400,142.98353096179184,154.8224094881398,2690.7598763311576
1305001,158.64290421792617,103.87068588903452,562.3378941106484
0804105,116.56945310875442,59.43493635077793,152.11340206185568
2701301,135.8135472849767,104.58806677862293,977.0539798719121
3701204,142.7837601862631,96.01823192707229,844.4502617801047
5311102,113.46875506096292,64.72856615903463,402.47258771929825
3300700,142.5398108631484,173.7099110102949,2001.870446265938
3601101,107.40379175145169,105.84403064298625,1769.505935194097
0400126,193.26202070824075,56.42233228275551,401.6666666666667
1802400,146.93748659870178,94.45234671870186,681.6981132075472
2504500,101.43938687794521,104.13838054650289,1598.882250915398
5311502,134.37881212121212,87.73400538404262,703.3001083423619
5501600,134.47096096884258,117.79828177370266,1061.5076761579844
1901900,134.72046097606312,109.98103415134234,1075.2753174357385
1901300,123.8020915721944,94.41180784745141,1036.8668407310704
3603806,120.43751011314274,40.66338747099768,1800.0
1208609,160.0460386174672,36.823974082073434,
1100101,131.7350752439226,125.32445036642238,1334.6531791907514
0605903,112.37347825055174,45.55274609500252,350.9161290322581
3800500,122.22234442017943,94.50024628115456,1055.139470013947
5500103,132.45816908621038,94.59865492548867,728.5979628520072
3702600,164.40516339109197,117.51825709243926,691.5682895303748
1500307,185.48009333169594,63.01866552242008,217.38396624472574
2800400,166.621608461074,97.64030426174847,584.5753424657535
0608507,147.80747363216875,84.94775001208372,641.8773704171934
3400301,154.66840052015604,105.28207132388862,1956.215139442231
2300200,113.26011255715794,83.58198732949033,1612.3156671646393
4203603,138.88330020988502,103.90974901935772,1448.9265467093912
4100705,132.72094593021902,80.12489286151586,458.1165919282511
2601400,146.95269508809542,117.3793916850008,1056.3887502080213
1802500,170.82290934645115,114.95101059687849,810.5307386112339
3401101,129.4901296666077,125.20411621530025,1469.2631578947369
3901804,91.78740270283177,92.06276022019169,910.9975520195838
1301300,199.53620731411965,112.38319263966613,536.2044701986755
2603001,126.27811670469893,103.59732175550558,1112.349280435628
3604101,122.9337899543379,80.62140859394864,3033.8404175988067
4101317,166.69875501380423,93.07168860263232,601.6539792387543
2800600,177.31786160836816,109.45654672950914,356.070237830629
1303400,168.62047157266565,90.20519453280666,520.2873204247345
4805700,177.87449556093623,68.13881448701525,436.43423137876385
3900200,129.50322673858602,113.83524027459954,1334.5788074439802
2701408,101.8981504940461,115.02260201870085,458.7750556792873
1701001,166.57902389055943,109.7035554284625,817.9673621152655
1212701,178.84753321991815,67.02035968781811,414.5654162854529
3300800,105.29338942888921,109.67471422039323,1885.082681365576
4600300,146.0891268467453,131.9368183830335,1576.556937799043
3603105,210.1207193452751,173.5087367946728,2948.22754339288
4200400,120.68794185004481,115.36397535031597,1353.6231843379412
4804901,199.6900195011206,53.07076790707679,293.6986301369863
2200200,149.0774073639971,61.513417233626306,291.1126961483595
5600200,122.97157758870479,101.21896717986233,610.6425548287802
3900907,92.44722476043204,104.63537227006849,686.9268292682926
1200904,149.83468321222594,67.280834914611,733.6781609195402
4101322,111.31169807659657,62.11030696281507,412.26170140075163
2101000,182.75812892184825,100.78470226889924,394.91723202170965
4201802,109.94353122538917,113.43177159590044,1228.7394574880327
4501400,191.96048802328184,57.9539588052468,464.7328244274809
1801900,155.61541057144558,106.6176672689792,673.7907801418439
2901902,124.44863129224503,102.01148463086164,835.2161383285303
5311609,152.26399167664553,113.20154337160005,752.672160094173
1703415,87.16132658797078,87.2610991912857,375.0502283105023
4801904,196.8829799976045,79.34052430365921,168.07327001356853
2701600,116.9936514939824,88.56440877591827,912.1995926680245
3903400,138.5291010614216,103.19111466880128,1484.2997489357058
5400200,115.29838180819199,94.3819194535494,683.540744597761
2500400,132.79297056492388,125.43519188993483,2068.5068630733176
0605901,125.4329832147605,47.795382567586174,172.10498220640568
1600600,115.3547809656407,63.71588594704684,392.0736434108527
4802317,189.05824651014308,89.84245849523137,416.3804143126177
4806602,167.055668901195,69.14816662509354,1006.5202108963093
2702200,117.49697300633888,98.9328147966683,1075.7575757575758
4806801,165.44303797468353,38.33877690468056,281.94827586206895
4101000,133.24574095682613,62.90000695845801,546.3174026563742
3702500,133.74136403897253,85.78324263697918,590.8704693998811
1208613,108.7506648094213,67.16725559481743,79.05555555555556
2600500,116.61516379601485,116.48920519107709,915.1859872611465
4101319,113.66860772895711,97.0907881117847,421.25171185976444
4001501,158.24495990406956,85.9361558728019,571.636753281543
3400502,190.5682357871211,134.21764512955068,2051.4209968186638
2701503,101.46355340115154,83.48871797771871,352.72497365648053
3603304,201.86448913483602,152.08459604100844,2878.686836176376
5501300,134.3273391874291,133.22432648706322,922.7835897435897
1208608,156.48426663765673,46.473214285714285,213.91304347826087
2700300,142.47015063397794,141.5162830297686,1216.8792692613185
1700700,155.9650841066575,113.33190773329594,952.2268656716418
1209702,182.7389856557377,46.53816499614495,293.41269841269843
0800815,97.54205009101752,67.53903258576229,246.59336419753086
4500605,217.87921134203972,128.3758606034849,727.3551637279597
3900400,101.24920319813504,96.4857797422072,512.2217391304348
5400800,142.8697483512936,89.68638486038529,543.946419371458
0400104,126.96072535939115,52.67292043399638,390.8244680851064
1703005,99.0214937677888,99.58219645293315,377.3314606741573
0500600,161.64190436568813,88.83484600505876,666.2285353535353
4500601,221.35282745287577,84.58717421579681,345.5968253968254
3603208,187.79614877643417,122.259214647073,2884.540614906089
0804102,126.69134056610027,82.48143165790225,468.95862068965516
4200701,105.19833995315206,127.66487236220732,1640.075382803298
4804803,189.15068636697055,57.31912112222837,365.97868217054264
1703419,89.40128931967813,93.20118862700075,776.6666666666666
0500400,151.3598820058997,88.2180252056342,694.6868421052632
2000802,148.49231502959094,90.63245379222435,754.1801577418016
4101324,110.55285133747154,78.84704202880296,535.164856230032
0400101,153.9353749274419,50.52427954176081,350.0273141122914
1703208,104.04203517158955,94.39196713128288,396.07296137339057
4101318,114.3111146675202,75.0947853335833,531.1570366132723
3704400,175.21145112767547,144.71838274932614,834.8099516240497
5311506,129.96728565040362,90.32286276510459,626.294776119403
0102702,163.7066588309751,77.95271335284846,370.5897435897436
2901002,151.97986711495358,92.1204945467793,363.11146328578974
1900100,150.26454685890835,115.76906841575479,1162.9662921348315
2500704,111.40998682255307,124.9882519908539,2125.119396260419
2400501,213.21680260634488,150.47364513734223,1583.5222902720411
4804503,169.3350430481773,67.89688371674515,442.3209549071618
4802320,163.14561729437594,64.58500747675704,314.8910411622276
2701404,95.84332936757879,93.6397000789266,1184.3871595330738
2901802,114.78431870083735,94.0759732677449,413.3826638477801
3703106,138.49716896265852,77.13609307359307,471.7349665924276
3603313,183.68996218324747,137.43298733888446,2485.1501063745964
2602000,132.7801037653179,109.71444389082656,1337.151879076509
1208606,143.02186658800105,75.41760231800072,332.75147928994085
4805901,160.5332140874607,58.20113493064313,769.2307692307693
2601003,119.0168609181491,116.21791283486606,1062.4366972477064
0800804,126.03182073616185,68.3185769004125,604.2944785276073
7200302,98.3398457699139,31.136520701137147,358.80434782608694
2101701,129.0561553695777,106.49981067777357,300.85645933014354
2200800,179.49681703866707,56.97963790265695,310.4333023831631
7200201,98.35141626814965,25.548931220008726,77.28494623655914
4802506,221.40246248557136,80.28375527426161,253.10386473429952
2900500,167.31953251732781,118.1553090332805,604.8205765407555
4201400,115.36923002327386,103.59170451744657,1129.83922829582
1703520,88.35094771877499,146.44036328967834,911.1021505376344
4805913,161.4939182567591,56.4628504974803,259.3537414965986
3200411,162.71635538921043,53.41833316414577,417.1539548022599
4701500,169.96739802514475,68.5505509947489,285.19589552238807
3604103,162.72767948490593,138.4549289778225,3034.5727221279003
0900101,213.40389415876186,137.23095314727115,3073.5757642040794
0601500,129.57526545908806,100.1418357263268,852.147319104633
2301000,78.37521324173544,102.20277146259608,1993.5795426844134
1209907,124.79837709507105,76.80555555555556,398.7083333333333
2702600,137.91642470558176,131.79717787913341,1094.1844769403824
3604006,118.09532414727806,71.33186214058544,3638.316722037652
4202100,115.45014751424749,124.74750865414875,1708.1311690134257
5311703,118.03649810305912,80.72285400912082,483.1753069577081
3701900,168.52879432624113,95.83524956039497,798.4927234927235
1210700,141.23185658578856,49.36649746192894,565.9407665505227
4935001,110.08750201061605,70.92438602559668,456.2165775401069
1302100,173.10694817346027,96.02895553257497,241.43086816720256
0400108,152.46554886036154,46.78755882015379,244.6153846153846
1801001,98.22580035688044,83.99732704402516,1044.7103274559195
4804601,146.64132193205455,53.06457314558416,323.67676767676767
0607304,120.97000797774855,64.00274201239867,415.5014749262537
1801803,167.25715115434878,98.4589815639778,987.4964028776978
4949004,137.2312733840795,87.72244250594765,302.876560332871
3903500,152.32941543988443,98.60094691625122,1425.8884403669724
5501001,143.29012611406068,114.80200925953945,1275.0713077790303
3901200,135.49455726648318,100.96027201145311,1267.0351337178815
2500300,115.24452714920211,119.85227895176867,2019.7367133209357
0501300,155.41081734518795,90.93553430200478,430.6921373200443
1802600,147.08622926840778,106.90783426306002,1034.4796380090497
4806804,162.72293053050564,30.2719074691237,76.0
5520000,164.44070618024946,112.14792405591487,938.9673553067339
1703205,106.7552872772464,94.25908491809452,638.9645776566757
2801900,203.52146780321672,71.6788250170217,348.13932980599645
3400308,220.83078477034874,181.44570095135524,2068.254593175853
1703529,82.86414173621316,128.75267240563807,249.88326848249028
1701300,150.53769692661191,94.25059693766802,719.0691033695032
4101320,105.84673931845701,75.30294546745002,673.8907284768212
5541003,165.2550168610758,137.33281444582815,1602.940170940171
1703203,101.85776151548134,90.60480625503047,538.314005352364
2101705,136.74383015411144,87.41321994588326,671.2876427829699
2603003,106.2383487280914,104.9417311039147,891.4729574223245
0603748,98.1538175096086,38.40724070770389,319.66013824884794
4701200,153.56352347691114,89.91383901140165,667.4491413474241
1302300,167.6783736750514,95.26216348507097,431.7201540436457
4001005,140.88608572531857,76.03363074811256,260.4947668886775
3604111,135.11709544383348,107.78715142957995,2177.919814061592
2603202,130.5472128282099,105.53948221679055,734.2642857142857
2202100,160.78507273877293,40.146383529158136,181.60824742268042
3704600,172.37339481382318,110.73061630218687,470.2966907569418
4100500,112.04409171075838,71.23652068917475,562.4703292496172
4805915,199.18275250417364,62.02960102960103,207.87878787878788
0400124,161.07739147515224,52.99693597806805,604.6861924686192
4800300,147.02541994945742,66.93198485923823,717.2711511789182
3000700,90.24923559187029,64.73733622508095,464.3095396931287
0603738,71.48604926802703,32.50178343091729,512.9203084832905
4400400,128.99250936329588,124.92415051800955,1857.5539041239272
2102400,155.67710128115456,104.48436541998774,816.2981029810298
0400107,173.95031886443118,54.48959037955656,685.2988505747127
3703103,124.88972118185602,81.40024159452386,250.41873278236915
0400132,191.448030060231,50.79031334369631,747.1808510638298
2500703,107.46537610049941,116.97248204929167,1954.4815348215204
0605911,125.78331879422312,43.910320939546466,367.4856046065259
1901500,131.54716501398423,91.04268772001777,829.4226694915254
0603725,175.05289469440413,43.69655929721816,371.45048814504884
4100901,127.32867766612469,69.33296615261366,629.9679058571811
4702502,182.51295273173727,81.69079066401302,429.02156205079064
1800402,117.34443839848343,85.85226132893476,416.25064466219703
5600400,110.28582951768641,81.87506504018037,543.159402496419
1207105,144.949892975287,40.256656017039404,115.54797441364606
2503303,100.89135021097046,119.90411695832411,2276.86230248307
5311613,131.2869316732153,92.04968944099379,515.840597758406
0610701,144.96443135478023,44.57317533755075,385.6719468574349
0600104,95.34739023442559,52.82885328044261,386.9100529100529
2701501,126.69818731614323,100.01500794215917,1016.3891050583658
1305002,159.0250034644547,100.75594429884114,310.810502283105
2504200,129.4129164991605,133.39519051279237,1910.1902883641596
1600500,130.9901394263903,60.86779349008451,555.0673048160335
3904601,143.69949123798756,87.99718458560619,1453.3539412673879
5311706,143.09879244988082,100.47771161892501,729.0812557710065
0607108,92.46158538015811,40.81703616069132,108.9375
2000400,148.05289622874045,106.51903298262206,916.7779960707269
3402600,164.52728143712574,122.54990507187415,1114.7196933397222
4804602,148.06727020844744,51.57688447014961,20.0
5000300,124.6488053545023,135.60126483447846,1928.0524367848566
2400901,200.68364009491438,128.9109371694521,1226.4595905809963
0605916,74.56103593772734,40.723970461047166,254.54545454545453
1901800,163.62109663142365,122.408730989987,1366.614466815809
0603708,175.53532686084142,46.45449625430826,736.943820224719
0900700,155.26197026367038,127.51963680122525,2097.681190094639
4804605,159.0371735251967,52.179681833567045,842.3174157303371
2603213,193.73158447574673,144.2664097794313,619.564606741573
3904602,133.2074031673345,92.71566697034707,625.4344002813929
1703420,93.75553806017382,121.74234102282436,403.73205741626793
0400803,149.8227665400208,50.61036419869974,527.549518958687
5159308,159.94995676893652,113.17303476354526,945.8064516129032
1703532,116.72857075091315,176.56499694725386,1743.4285714285713
3905200,160.46898102734647,111.56286641243099,1198.8124538518337
0605912,87.49957117498056,36.04446394617522,142.56769374416433
3603705,144.6277493758174,60.88318005624382,2308.214676889376
3601202,108.82852782246421,107.29783716453403,407.8038874383522
5151164,161.36278107941948,84.35833709896069,1665.2396405391912
5151244,180.9610258050757,104.40115025161754,1587.5054993400793
3900500,92.32383913764511,115.01816335479703,906.36460554371
3602401,140.34577624339195,109.12585506923975,1253.7101449275362
4805304,156.21693887074196,53.41854684512428,757.4311926605504
1201109,154.61430760289534,44.03061224489796,70.0
4804623,183.9004377801662,48.247559709241955,597.1600481347774
1000200,173.59314173521545,107.59946907353331,1206.1799479782455
1303003,160.5576800509879,99.05852353059989,437.27272727272725
2500701,112.87877396200099,140.41748264197972,1913.372543950362
1208607,147.14713973337095,31.483839373163566,120.0
1703602,103.7002603319232,94.7883661188725,320.2005347593583
4804502,205.3872586698015,72.5015486566304,664.2875989445911
3704300,185.64341951271413,90.72376320389087,1065.6433121019109
0609904,146.5997476075297,51.36896551724138,223.27554179566565
3702201,120.79447220239511,76.91474210931486,1123.8456449834619
5310800,130.35717556552797,98.0561516977804,540.5892116182573
4202301,152.87913197072925,108.77560326809804,1360.9709854927464
2800200,178.59658427919805,111.85425394050812,666.1566242159286
2504700,146.55119337554797,127.50799898066087,1805.164012522118
2902602,130.02948989239567,77.58352384390166,681.2917271407838
5151080,150.740192450037,120.06622944464188,1015.0815271606058
2501600,119.29109123297643,109.83597655576625,1895.0741488241488
3604014,147.57164054530278,94.35610174335524,1777.7645659928655
5502500,109.30172837300701,96.59944628025364,974.6357039187228
5500101,105.50347911486303,85.9426591981132,1198.21283509342
0610702,132.474940673944,55.449879914043734,552.1217547000896
4500302,160.43636246184656,84.52480665731989,762.2968772280051
4703204,228.57435650129605,80.90507971820541,329.3834080717489
0603757,79.6396420249947,49.61046369489039,261.2476370510397
0900303,148.2402309206794,135.06203645941636,2405.7956983620284
1208103,156.76711342988216,58.54036065320022,1467.9540709812109
4804615,141.08310991957106,53.16859733898193,520.0
3703108,137.46892947933338,79.82568077229162,374.8707592891761
1209904,137.09131268722658,62.40844169686634,1295.9782608695652
2400805,183.05415044639736,109.36278646479688,1299.9112978524743
3000600,138.62914378284404,115.48061644491241,815.5166912850813
1600701,106.69356932153393,65.6834250436183,607.7159420289855
4800502,173.4579802534401,65.408242802163,522.3055555555555
2101300,153.04667728442166,102.66903777756417,638.4906794948888
4804632,178.11128060604494,56.79602084922451,642.3550295857988
3702000,155.9986376684669,91.90071242790908,707.9803552206674
2504902,150.56831629908552,106.84170131116086,2010.855083976396
4203208,124.44855743059335,137.8520148216767,1936.7572815533981
0606510,126.25470710079829,42.48292929292929,264.42437923250566
4804902,187.44391770816793,59.410593960569,195.10416666666666
5311505,140.27412950886733,84.30756843800322,778.7100076785257
1703407,97.422549113255,109.57732078092445,829.11051212938
2400502,168.11998511043097,102.53803356865679,589.4100509832483
3603307,180.2003916746368,118.13865107538108,2614.7677447362707
7200403,111.20628853548108,25.80294014700735,361.5449438202247
0400110,170.27724053769205,50.92392717815345,523.8768430182133
0607113,105.75609547985239,39.081906976744186,266.58990944372573
0101000,189.43234720416126,105.32225011874873,499.16710595677387
2902603,142.26695122667553,92.13521008108393,398.1470923603193
0603744,90.17390534770007,35.80952085209452,329.8029556650246
3603303,201.876850894231,149.52481692432872,2667.4008432787823
4806703,173.12591056127616,42.88438003220612,838.6206896551724
1800600,150.06822805091,106.91012027446581,889.0976705023857
4805914,178.95774647887325,56.308551015851755,505.3956228956229
1702400,110.73711786194963,97.71015218540467,882.8077753779697
4800800,184.01885594117397,78.10514484812722,415.3965658217498
4802505,213.4026295089336,74.67736033178824,769.7209985315712
1000102,186.52413340384018,127.27643521049754,1760.462132175591
0609503,141.20160770990162,73.55219883228882,453.9872408293461
3901900,134.96124519503434,98.82514281390687,1144.4490644490645
4200101,96.8141602014078,105.57732246538633,1176.3838120104438
5501601,121.19751246477347,112.10747916023465,1076.8867765427367
2201000,177.11009632180466,66.61746093968752,604.8549810844893
2100600,161.91841160827244,96.80138803837518,631.9893973214286
3400503,173.74733212937122,127.55414352366141,2015.1247512628195
2400602,169.58927441724657,101.8149731647412,946.9259687680741
0607504,77.43812393661726,51.260500925835686,291.5868544600939
4501600,187.0858273559238,86.08343237461374,544.5219384413883
2603209,195.57013504879822,171.1548263222203,619.7077045274027
0601307,122.99979696462108,52.52685458871026,439.62883654532476
1301006,127.82814493986619,98.7861931039591,346.6344537815126
0603753,88.42093364291824,46.46847584912101,387.1020408163265
4804638,163.51327483406456,54.111658978845234,186.76470588235293
4202402,146.22815860215053,106.67560321715818,1597.2676991150443
2901803,123.80203473154744,109.84775356142701,562.8353140916809
1900800,159.3105417593887,109.90926823129679,1100.773355913068
1201102,135.6886887806671,113.58454106280193,789.8228882833788
1601000,125.84340863294092,70.21856776300443,556.2677165354331
3904604,132.99415789069107,94.31928156365558,417.72182254196645
2000500,187.52239286288952,118.30242226275824,608.2087849401026
1211702,156.33705670512117,45.88494548828578,156.88888888888889
0603764,99.20774075155357,37.704028809363045,920.0856720827179
1703530,113.07695925133439,167.9891614228843,1132.4121405750798
2101703,173.96750586173414,110.35826408125577,804.2406914893617
1303200,173.769820971867,128.99143295157364,561.0121643332568
1205301,164.63254287071834,72.88336037497747,249.48695652173913
4501204,197.87557591413886,62.49189146428289,766.3636363636364
1301008,170.90495635376678,119.30810214954988,334.3082788671024
3703700,181.6142733937042,105.53809654165526,581.4583333333334
5311000,142.6589411274714,93.8662482415323,611.4651534991998
2602702,116.68947380669785,101.4464622795027,133.92815758980302
2200300,163.67177291823074,74.40327101453464,522.7113606340819
4804612,157.5072977844973,54.44744044602129,140.2997858672377
2800300,179.79758177176166,120.31568326741464,740.2169981916817
1702601,104.21331252960353,98.99199466310874,1048.126213592233
4500301,149.41497917722495,89.2542027508915,672.0623052959502
3702700,172.34770718964919,89.7132140796307,698.0062938755749
1201106,151.30122818358112,62.40910973084886,661.1111111111111
4801300,190.96093767815202,104.82851369242562,650.6966719492868
3400601,123.98438503532434,78.32651945033157,2158.5987261146497
1208603,124.0273572961964,67.17486994797919,50.903225806451616
1700800,158.88226065735702,96.4072935752704,731.0549132947976
3705003,178.1156344625896,70.66717019133938,439.97883211678834
2900700,160.122230710466,113.34373247335951,608.3295791345583
4001201,117.6663019825192,82.76073723943279,509.56099033816423
1801003,139.72240616639738,108.37864014980306,1136.7887931034484
1211704,194.33071058996418,68.39386189258312,669.1806331471136
2901200,165.34957536244318,107.35663954529528,577.4353924201731
3700100,148.58364847089774,123.71928120446819,947.4751214996529
1703411,98.66537189817342,104.45332619131008,766.1168831168832
0608505,131.91266151762508,59.727491373000106,752.4801587301587
0607501,75.27353666163864,54.94912641315519,876.031746031746
4201701,97.22150314009332,122.27614165212333,917.7117218171621
4802509,168.9549665016021,59.44317681437893,355.6800518134715
3500804,93.1626726663876,67.82593807961193,432.5663419549882
0603740,81.56775680485457,39.62323270920902,326.32975871313675
1900400,138.4625679631953,126.63022701755347,1167.0572745227123
5310902,160.35188341070693,85.50954988646988,490.03943217665613
2701405,90.58381405532865,100.73475347878372,815.4483925549915
3904107,117.58273416724121,98.26701599257683,525.7726692209451
1212100,190.84203916195696,81.95596548646236,333.4595524956971
1703525,78.10953942150071,78.96293639406983,654.2592592592592
2001302,160.1022934360279,95.40932537264936,580.9312377210216
3700700,206.09208559147822,147.46028693980182,1021.087790110999
0400113,191.45080798479088,46.712037765538945,283.1770833333333
0608103,112.24327336411399,76.46275500033225,539.6525679758308
5540101,145.86759055677703,144.1532336918564,1330.7369758576874
4802004,210.38208259020442,85.98936041591101,221.99103139013454
4400201,121.54701660725988,117.71675126903553,2004.126021396681
4806701,179.1373397002733,35.284957426679284,765.0331125827814
4703205,225.54215287793366,91.18943191311612,501.2641509433962
3401301,157.4777259227832,104.87193903972775,2300.396196513471
2000602,128.8715503088109,96.87592821194569,482.0781379883624
4804621,178.60933121614048,50.01573358732846,416.94139194139194
2603212,173.16725421073247,156.27119815668203,1046.0093530787217
3401901,133.00487887899246,122.45842282908868,2371.838067254326
0100200,219.41110689052647,91.42741103661682,608.3798358733881
5400500,128.10083064636672,82.23573606752994,672.8249804228661
0607313,119.71552118838073,51.23746000759178,208.1958456973294
0601700,140.90911382831212,100.21437951411687,673.8858731629816
3501002,105.61776620370371,57.13438625658077,585.88058203713
4101303,102.61488447695345,55.66446863977917,710.8656294200848
0603741,53.92412736902559,31.76457987838585,110.2158273381295
5151135,173.56474115262867,138.1835457923703,966.520845566647
1210101,161.3621522297345,59.506554307116104,445.9765625
4805307,154.14774053045033,41.56998384297768,347.36619718309856
0603731,98.62805306007861,42.00859864185554,720.7345575959934
0102400,185.4675130694548,110.79597949134474,677.9241941197308
2702500,118.49773691903982,106.51524129304102,974.7302764666217
0603747,107.09957160448862,41.74623129351143,256.74074074074076
4804626,151.55174780380673,56.529418511297166,51.04761904761905
4804630,180.0305260755449,54.84854908266939,302.8801169590643
4802508,157.84025050127724,70.51790253780861,278.2193958664547
2700700,131.63083299411613,117.97510816429735,1260.0855544587034
3701701,125.16561555991308,94.46333853354135,768.2305764411028
3200103,128.3046716056965,84.06428967300943,795.6662576687116
2000200,143.67736685366023,94.28797603765511,882.6786570743405
1206903,166.63501504321664,61.75424949582253,232.44983277591973
4805905,182.71643305638358,62.71266233766234,775.6711409395973
3603102,198.6080309139785,146.645536315242,3145.4694616372767
1211502,139.21236572529097,66.42886989553656,309.87812700449007
4802501,215.20100091204603,82.88945217917676,257.3608815426997
4806301,180.6653199741435,41.63933527121154,184.66321243523316
2000801,127.78313192219392,87.15004957937498,357.8502879078695
0600109,100.55580554564216,62.314944555282324,380.4299599771298
0602904,136.09031710079276,52.0195009596929,507.7922077922078
0400400,101.31673219746614,84.81720311682591,520.4945355191256
0608506,139.44465596954038,64.9753966659972,390.06361323155215
