puma_id,station_id,weight
0800822,724695,0.240815782049
0800822,724666,0.227758206433
0800822,724660,0.218718508364
0800822,725650,0.185611308166
0800822,724699,0.127096194988
1304200,722180,0.371004104412
1304200,723110,0.175948679446
1304200,722175,0.158681136379
1304200,722170,0.157387199411
1304200,723125,0.136978880352
1201101,722039,0.221066230113
1201101,722024,0.219526642171
1201101,722025,0.206684047086
1201101,722020,0.193844294642
1201101,722029,0.158878785988
2602908,725375,0.346914264059
2602908,725377,0.187231554134
2602908,726375,0.183722318157
2602908,725370,0.155585063337
2602908,725376,0.126546800313
3500804,723650,0.880666013821
3500804,723656,0.119333986179
3901805,725210,0.667813749288
3901805,725240,0.177896195018
3901805,725245,0.154290055695
0603764,722970,0.43885331941
0603764,722976,0.310820009082
0603764,722956,0.138178431966
0603764,722977,0.112148239542
3604101,725030,0.596261296136
3604101,725033,0.403738703864
0400120,722780,0.402430005262
0400120,722789,0.173010197866
0400120,722785,0.155632217776
0400120,722784,0.1508319439
0400120,722748,0.118095635197
0606510,722860,0.473413618487
0606510,722869,0.378727559684
0606510,722899,0.147858821828
0603728,722885,0.815886267712
0603728,722950,0.184113732288
0800900,724625,0.250977591012
0800900,724765,0.237721536893
0800900,724677,0.185884196949
0800900,724767,0.180341421165
0800900,723658,0.145075253982
1801900,725336,0.419005507722
1801900,725335,0.18091560855
1801900,724380,0.174470299024
1801900,725330,0.11486174454
1801900,724386,0.110746840163
1801700,724373,1.0
3703400,723140,0.241490377726
3703400,723193,0.238348926329
3703400,723170,0.201033296184
3703400,723145,0.187336828914
3703400,723143,0.131790570848
3401502,724094,0.277226379117
3401502,725020,0.219262261934
3401502,725025,0.184578139757
3401502,724095,0.1599198251
3401502,725033,0.159013394091
3400903,725020,0.282477834115
3400903,724094,0.205850520864
3400903,725025,0.173611953095
3400903,724095,0.172225093948
3400903,725033,0.165834597978
4702401,723270,0.518759345153
4702401,746716,0.131165626113
4702401,723265,0.124232429453
4702401,746710,0.122636675409
4702401,723230,0.103205923873
4803302,722700,0.8108867531
4803302,722695,0.1891132469
0800821,724666,0.342102154471
0800821,724695,0.242202470386
0800821,725650,0.174035836468
0800821,724699,0.131229762322
0800821,724660,0.110429776353
0900901,725029,0.457448118536
0900901,725045,0.152722583431
0900901,725087,0.141545911676
0900901,725040,0.124211740261
0900901,725086,0.124071646096
4802200,722597,0.378876736008
4802200,722595,0.189046709793
4802200,722596,0.167821782336
4802200,722594,0.144097943553
4802200,722590,0.12015682831
0900500,725029,0.264822763016
0900500,725080,0.19203622554
0900500,725087,0.189610072508
0900500,725086,0.184213601193
0900500,725036,0.169317337744
4600200,726686,0.396949410781
4600200,725670,0.170915124016
4600200,726685,0.147903031245
4600200,726620,0.143756207263
4600200,726625,0.140476226695
3604003,725033,0.264438599909
3604003,725030,0.244336548021
3604003,744860,0.220490306378
3604003,725020,0.135730757533
3604003,725025,0.135003788159
0800801,724666,0.383884067479
0800801,724699,0.217525341143
0800801,724695,0.152549623535
0800801,725650,0.13424311679
0800801,724769,0.111797851053
3604108,725030,0.368965121648
3604108,744860,0.290062711417
3604108,725033,0.225345486942
3604108,725025,0.115626679993
4801400,722599,0.223581778599
4801400,722588,0.21990230717
4801400,722583,0.206552023643
4801400,722598,0.188129710414
4801400,722590,0.161834180174
2400804,724060,0.570084542667
2400804,745940,0.16224297595
2400804,724050,0.153420627335
2400804,724037,0.114251854048
3601205,725280,0.725673943852
3601205,725287,0.274326056148
0800815,724695,0.484254875479
0800815,724666,0.272650606246
0800815,725650,0.243094518274
2301000,726060,1.0
1212100,722166,0.301003444998
1212100,747810,0.226190347619
1212100,722140,0.181411519036
1212100,722146,0.169062006128
1212100,722055,0.122332682218
4000800,723544,0.376939790427
4000800,723530,0.291768218544
4000800,723540,0.202558264289
4000800,723535,0.12873372674
4201806,725205,0.518266274123
4201806,725200,0.227097208311
4201806,725117,0.143705901345
4201806,725124,0.110930616221
4203208,724080,0.422480824109
4203208,724085,0.255023145237
4203208,724086,0.210553177607
4203208,724089,0.111942853047
3604006,725033,0.247067088867
3604006,744860,0.241290777039
3604006,725030,0.230056329756
3604006,725020,0.145281321784
3604006,725025,0.136304482554
0800823,724695,0.290284994262
0800823,725650,0.224510033013
0800823,724666,0.177133346415
0800823,724660,0.1709092011
0800823,724665,0.13716242521
1208500,722103,0.294900995497
1208500,722030,0.245225267029
1208500,722045,0.210900817043
1208500,722039,0.132951975352
1208500,722025,0.116020945078
0100200,723230,0.795921528079
0100200,723235,0.204078471921
0100100,723235,0.7173587093
0100100,723230,0.149698194407
0100100,723320,0.132943096293
0501600,723415,0.850315286786
0501600,723403,0.149684713214
4201900,725127,0.225277883103
4201900,725124,0.219575065109
4201900,725125,0.21857756354
4201900,725205,0.186178925853
4201900,725200,0.150390562395
6600100,724930,0.284555670374
6600100,724936,0.213328433701
6600100,724935,0.192611270861
6600100,724940,0.171732365722
6600100,724955,0.137772259342
7800100,726350,1.0
0600101,724945,0.275173234686
0600101,745090,0.215290342454
0600101,724917,0.184209943128
0600101,724927,0.174604260762
0600101,724915,0.15072221897
2601003,785350,1.0
0608506,725190,0.397409662484
0608506,725150,0.160191502791
0608506,725197,0.156534541569
0608506,725156,0.152699892529
0608506,725290,0.133164400627
7201101,722030,0.52893117701
7201101,722039,0.203332475435
7201101,722025,0.151788593816
7201101,722024,0.11594775374
3600704,722060,0.379199787173
3600704,722065,0.25247514486
3600704,722068,0.2138544333
3600704,722066,0.154470634667
1209910,744860,0.241326845791
1209910,725033,0.22019761834
1209910,725030,0.197999726379
1209910,725020,0.192965775599
1209910,725025,0.14751003389
1203101,724456,0.505313915405
1203101,724457,0.214313059087
1203101,724458,0.141719445969
1203101,724459,0.13865357954
3604014,725033,0.514100450724
3604014,725030,0.362835961515
3604014,725025,0.123063587761
2901500,726400,0.876970701498
2901500,725347,0.123029298502
3603804,724354,0.308491859525
3603804,724220,0.284480607504
3603804,724243,0.171771601603
3603804,724235,0.118395142438
3603804,724230,0.116860788929
5540301,744910,0.558124127788
5540301,744915,0.25787106133
5540301,725080,0.184004810881
2102100,725205,0.459443093611
2102100,725200,0.202510778293
2102100,725124,0.200918687951
2102100,725117,0.137127440145
2501902,722880,0.606020433256
2501902,722886,0.259641278849
2501902,722885,0.134338287895
4201804,722506,0.641062570666
4201804,722505,0.213149794691
4201804,722500,0.145787634643
0603721,722430,0.636220239475
0603721,722429,0.206353912164
0603721,722435,0.157425848361
4806803,725088,0.365744103181
4806803,725090,0.358700413869
4806803,744904,0.151850506482
4806803,725098,0.123704976468
4804625,725038,0.328612970097
4804625,724094,0.175583128418
4804625,725036,0.17344873809
4804625,725037,0.164254493038
4804625,725025,0.158100670357
2500704,724945,0.472713148062
2500704,745090,0.281822790037
2500704,724927,0.123358366173
2500704,724935,0.122105695728
3602903,722780,0.320445165202
3602903,722789,0.226656297423
3602903,722748,0.170644767047
3602903,722784,0.157791868723
3602903,722785,0.124461901605
0608511,724014,0.516526687692
0608511,724010,0.324079892824
0608511,724017,0.159393419484
0400105,724380,0.278770279024
0400105,725336,0.26587842344
0400105,725335,0.199198843677
0400105,724386,0.144112151258
0400105,724375,0.112040302601
5104103,724957,0.784874961688
5104103,724955,0.215125038312
1801803,722053,0.504984378724
1801803,722050,0.336654582551
1801803,722057,0.158361038725
0609703,723340,1.0
1209506,723150,0.290991148473
1209506,723260,0.241158043324
1209506,723119,0.163458314766
1209506,723120,0.156444753918
1209506,723183,0.147947739519
4703208,723723,1.0
3702300,722740,0.432408046879
3702300,722745,0.412179182538
3702300,722748,0.155412770584
0400500,722596,0.283251975978
0400500,722590,0.210274301734
0400500,722594,0.189718865378
0400500,722595,0.18689792314
0400500,722583,0.12985693377
0400202,723120,0.282262657603
0400202,723119,0.280777190435
0400202,723125,0.210975424195
0400202,723100,0.113197275837
0400202,723150,0.112787451931
4802509,724238,0.365642253492
4802509,724320,0.244993605992
4802509,724365,0.152323792486
4802509,746710,0.121798869064
4802509,746716,0.115241478966
4500105,725140,0.446160041944
4500105,725128,0.176844286637
4500105,725156,0.142965105744
4500105,725266,0.117849764652
4500105,725118,0.116180801023
2101400,724060,0.314122266304
2101400,724050,0.193064847195
2101400,745940,0.169933937402
2101400,724030,0.163700315902
2101400,724055,0.159178633198
4200900,724468,0.34369153542
4200900,724463,0.303758687976
4200900,724475,0.205215941552
4200900,724460,0.147333835052
2400901,722317,1.0
2901005,724930,0.284256773956
2901005,724940,0.267069903786
2901005,724935,0.185772452029
2901005,724936,0.144944712547
2901005,724955,0.117956157682
2201502,725190,0.838306119
2201502,725197,0.161693881
0607502,722029,0.577757909416
0607502,722020,0.168689443713
0607502,722026,0.133358795386
0607502,722024,0.120193851485
3600702,722880,0.302773319519
3600702,722886,0.194550113368
3600702,722885,0.172838822419
3600702,722956,0.168615494787
3600702,722976,0.161222249907
1208619,723265,1.0
0603709,722053,0.261843924289
0603709,722050,0.244875347671
0603709,722057,0.199310001419
0603709,747946,0.18465203554
0603709,722040,0.10931869108
4700800,722140,1.0
1209510,743920,0.470301711984
1209510,726184,0.216362453968
1209510,727135,0.176800579189
1209510,726060,0.136535254859
1207301,722596,0.251872682857
1207301,722590,0.205080612386
1207301,722595,0.202825728251
1207301,722599,0.178334908556
1207301,722594,0.16188606795
2300700,724060,0.487100576268
2300700,745940,0.210932531263
2300700,724050,0.175287562619
2300700,724037,0.12667932985
4802507,722310,0.575905756889
4802507,722315,0.266918630924
4802507,722316,0.157175612187
2401203,725330,0.672272491448
2401203,725336,0.170262897977
2401203,725335,0.157464610575
2202301,724839,0.25387078992
2202301,724837,0.22677962011
2202301,724838,0.20636117882
2202301,724830,0.192285145396
2202301,725845,0.120703265753
1800900,726350,0.336653196436
1800900,726360,0.310351064207
1800900,726357,0.126401057071
1800900,725396,0.119963212276
1800900,726355,0.106631470011
0606102,726468,0.266966059421
0606102,726467,0.241739744123
0606102,727445,0.178128961275
0606102,726404,0.160938823722
0606102,727473,0.152226411459
2600802,727575,0.29050118792
2600802,727576,0.224105209519
2600802,727573,0.20160592102
2600802,727478,0.148807832151
2600802,727452,0.13497984939
5500100,724050,0.848670272141
5500100,745940,0.151329727859
3800400,724100,0.612831639487
3800400,724017,0.148837989989
3800400,724106,0.120223235636
3800400,724110,0.118107134889
1100105,722869,0.548361223565
1100105,722899,0.310190244978
1100105,722860,0.141448531457
5151096,723860,0.888110602534
5151096,723865,0.111889397466
0606514,724050,0.260734684869
0606514,724060,0.240054803165
0606514,745940,0.205659390388
0606514,724030,0.148190554286
0606514,724037,0.145360567293
3200409,722547,0.460726445386
3200409,722544,0.143411397436
3200409,722540,0.13875449095
3200409,722575,0.134216466901
3200409,722576,0.122891199327
2401006,722435,0.359449341584
2401006,722430,0.240898067552
2401006,722429,0.21055434782
2401006,722436,0.189098243044
4805201,723890,0.749738403544
4805201,747020,0.131716822631
4805201,723896,0.118544773825
4804614,727934,0.359610350352
4804614,727935,0.274994921206
4804614,727930,0.239023068173
4804614,727937,0.126371660269
0601905,726579,0.354683173351
0601905,726580,0.192947657274
0601905,726603,0.180794846374
0601905,726563,0.141331046248
0601905,726584,0.130243276754
5311609,724176,0.234511506962
5311609,725127,0.206315787213
5311609,724053,0.197017438227
5311609,724177,0.189942667674
5311609,724170,0.172212599925
2701600,722523,0.802785954816
2701600,722535,0.197214045184
2400100,744864,0.306343813733
2400100,725035,0.214427491369
2400100,725037,0.181951838858
2400100,725040,0.155830197884
2400100,725030,0.141446658156
4805907,725127,0.285024583886
4805907,725205,0.248142551176
4805907,725124,0.161924398212
4805907,725200,0.154591445725
4805907,725117,0.150317021
3603301,725087,0.709383280781
3603301,725080,0.290616719219
4202003,723340,0.744916455861
4202003,723407,0.129931433213
4202003,723346,0.125152110926
0900301,722119,0.409103357637
0900301,722110,0.180546528682
0900301,747880,0.164002969123
0900301,722116,0.125569387282
0900301,722104,0.120777757276
2800100,722446,0.314886240052
2800100,722499,0.202809927724
2800100,722429,0.169313960455
2800100,722430,0.16378168361
2800100,722445,0.149208188159
1205706,724100,0.857809168739
1205706,724110,0.142190831261
4803900,724936,0.391063806678
4803900,724927,0.176033047272
4803900,724935,0.157967100769
4803900,724930,0.155114402783
4803900,745160,0.119821642498
5151095,724095,0.429342221802
5151095,724085,0.240119222466
5151095,724086,0.176602555438
5151095,724096,0.153936000293
0601306,725030,0.26790271516
0601306,725033,0.252549173855
0601306,725025,0.233910500836
0601306,725037,0.129820106484
0601306,744860,0.115817503665
4203003,724060,0.24953318028
4203003,724066,0.209733073528
4203003,724055,0.185745105342
4203003,725115,0.177577768994
4203003,725118,0.177410871856
3603701,724280,0.609042387775
3603701,724288,0.390957612225
2400400,722435,0.255599951358
2400400,722429,0.239011236281
2400400,722430,0.222612369547
2400400,722436,0.173640875716
2400400,722420,0.109135567099
3904109,722745,0.628832884809
3904109,722740,0.371167115191
4804904,746710,0.510270489176
4804904,724350,0.126170018377
4804904,724238,0.126137669345
4804904,746716,0.125460223544
4804904,723270,0.111961599558
0400206,785260,0.583273477861
0400206,785263,0.416726522139
2100300,722116,0.38710319452
2100300,722104,0.269844651782
2100300,747880,0.177351472203
2100300,722110,0.165700681495
7200805,723860,0.549592229976
7200805,723865,0.450407770024
1210305,726400,1.0
3200405,722255,0.474109531749
3200405,722250,0.405429754809
3200405,722284,0.120460713442
5541005,726457,0.289568879529
5541005,726456,0.208439890626
5541005,726465,0.174710276508
5541005,726450,0.17194997404
5541005,726463,0.155330979297
1301700,722429,0.310502587852
1301700,722430,0.287935850903
1301700,722435,0.24545702396
1301700,722436,0.156104537286
5501400,724926,0.583342712201
5501400,724920,0.217503847955
5501400,724815,0.199153439845
4804636,726580,0.34893210963
4804636,726603,0.18090052681
4804636,726575,0.180132213191
4804636,726579,0.149387560693
4804636,726584,0.140647589677
0609903,725958,0.246893355141
0609903,725805,0.22518354047
0609903,724880,0.190047529938
0609903,725830,0.174306600336
0609903,725846,0.163568974115
2701407,724084,0.326582035406
2701407,744860,0.190676860689
2701407,725020,0.179010043668
2701407,725033,0.154517466986
2701407,725030,0.149213593251
3200103,722540,0.549012940231
3200103,722544,0.450987059769
3401104,722020,0.389901455359
3401104,722029,0.27166314838
3401104,722024,0.200587980341
3401104,722026,0.137847415921
4805307,722695,0.533433844783
4805307,722700,0.18237703736
4805307,747320,0.157972184767
4805307,722725,0.12621693309
1208617,725020,0.245614264073
1208617,724095,0.218468362452
1208617,724084,0.195089979939
1208617,724094,0.177396553749
1208617,724096,0.163430839786
3501002,723066,0.27307556212
3501002,723060,0.204646826235
3501002,723068,0.197828043138
3501002,746930,0.16594123364
3501002,723067,0.158508334867
3400906,722598,0.309971123838
3400906,722590,0.21941232874
3400906,722583,0.194478777651
3400906,722594,0.150783641767
3400906,722599,0.125354128005
3701100,726410,1.0
4802004,722430,0.367448740167
4802004,722435,0.256384832835
4802004,722429,0.228654786337
4802004,722436,0.147511640662
5500101,722226,0.215001616163
5500101,722235,0.210950502627
5500101,722230,0.206302940463
5500101,722223,0.186455066806
5500101,722340,0.181289873942
4804609,722020,0.327898958657
4804609,722024,0.22708295875
4804609,722029,0.180741813427
4804609,722026,0.138518081545
4804609,722025,0.125758187621
0102200,722430,0.631169722523
0102200,722429,0.368830277477
1208614,725030,0.260520510039
1208614,744860,0.221997569785
1208614,725033,0.184485051857
1208614,744864,0.180845066566
1208614,725037,0.152151801753
4804627,725098,0.402234255713
4804627,725090,0.186876917803
4804627,725064,0.165038670108
4804627,725054,0.132625713567
4804627,725065,0.113224442809
3603201,725170,0.664483805451
3603201,725103,0.174352356813
3603201,724086,0.161163837736
2504000,724125,0.244732900811
2504000,724120,0.244151799836
2504000,724140,0.178457245542
2504000,724056,0.172092819856
2504000,724117,0.160565233955
4202802,722448,0.675808394102
4202802,722470,0.324191605898
5401300,725300,0.366942203244
5401300,725340,0.325160985638
5401300,725305,0.156657482316
5401300,725347,0.151239328802
4801501,725347,1.0
1703501,724089,0.356686712829
1703501,724088,0.175143763368
1703501,725116,0.163071968973
1703501,724080,0.160801328932
1703501,724075,0.144296225899
1703307,724945,0.274250540309
1703307,745090,0.251099634362
1703307,724915,0.174144588573
1703307,724917,0.16201986216
1703307,724935,0.138485374597
2400700,724354,0.379682906528
2400700,724220,0.379014591858
2400700,724235,0.123801702555
2400700,724230,0.117500799059
0608701,724666,0.300217758667
0608701,724695,0.208320171585
0608701,724699,0.195807105759
0608701,725650,0.193916495188
0608701,724769,0.101738468801
2102000,726940,1.0
0800805,725287,0.627094401977
0800805,725280,0.372905598023
4101104,726980,0.625638547849
4101104,726985,0.197145222388
4101104,726986,0.177216229764
3601201,722956,0.673663601923
3601201,722950,0.206778948823
3601201,722970,0.119557449254
5311101,726940,0.798753523046
5311101,726959,0.201246476954
0603758,724084,0.475076814218
0603758,724096,0.155101808809
0603758,725020,0.12656813432
0603758,724095,0.126200827562
0603758,744860,0.117052415091
4101103,723060,0.859530544851
4101103,723030,0.140469455149
3401106,722420,0.559423482327
3401106,722436,0.276560032608
3401106,722435,0.164016485065
3701207,724457,0.252448665691
3701207,723447,0.245045924574
3701207,724400,0.169307996838
3701207,724456,0.168864011851
3701207,723446,0.164333401045
4804701,745985,0.339926789403
4804701,723170,0.267838139896
4804701,723193,0.245772583958
4804701,724106,0.146462486743
2902500,722577,0.344092700102
2902500,722575,0.225387031644
2902500,722570,0.183592804815
2902500,722576,0.137429429788
2902500,722547,0.109498033651
3700300,725350,0.292389277351
3700300,725335,0.217955840392
3700300,725330,0.200496718048
3700300,726355,0.153538489013
3700300,726357,0.135619675196
4803502,725205,0.389937777515
4803502,725117,0.172212949212
4803502,725200,0.165306557394
4803502,725124,0.141404353495
4803502,724176,0.131138362384
1800800,724695,0.572123650321
1800800,725650,0.250545710776
1800800,724666,0.177330638903
4202002,725124,0.367202140999
4202002,725200,0.267621276267
4202002,725205,0.246157091023
4202002,725117,0.119019491712
0800808,725867,0.511143258764
0800808,725866,0.488856741236
4201802,724250,0.470124344937
4201802,724236,0.184297131012
4201802,724140,0.134925179353
4201802,724117,0.106235263204
4201802,724220,0.104418081495
1600900,725029,0.337766548544
1600900,725045,0.327014995259
1600900,725040,0.204653351787
1600900,725086,0.13056510441
2102800,722080,0.432678312419
2102800,747910,0.149510824743
2102800,747900,0.145371814565
2102800,722085,0.136580963498
2102800,723106,0.135858084775
0900903,726370,0.351863740333
0900903,725378,0.21828289969
0900903,725390,0.165854690091
0900903,726375,0.135097238372
0900903,726379,0.128901431514
4501203,723140,0.69879868445
4501203,723145,0.175549635839
4501203,723193,0.12565167971
2601704,724915,0.249066266716
2601704,724917,0.229966901978
2601704,724945,0.210770308392
2601704,745090,0.190427658693
2601704,724935,0.119768864221
3703103,722029,0.260633180433
3703103,722026,0.257091359406
3703103,722020,0.179044528429
3703103,722024,0.162146301585
3703103,722016,0.141084630147
0608702,724565,0.247218712544
0608702,724560,0.229549662326
0608702,724475,0.228545472487
0608702,724468,0.16893661764
0608702,724463,0.125749535003
1208700,722119,0.425069130665
1208700,722110,0.15786329237
1208700,747880,0.146194167436
1208700,722050,0.141495723669
1208700,722053,0.129377685859
2000700,722057,0.480070655581
2000700,722053,0.316948059791
2000700,722050,0.202981284628
1210501,724380,0.358284958156
1210501,724375,0.326602604619
1210501,724373,0.198008924094
1210501,724386,0.117103513131
1211701,725080,1.0
1802100,724050,0.345442270664
1802100,745940,0.21417413705
1802100,724060,0.153831725877
1802100,724037,0.151232918683
1802100,724030,0.135318947726
0900300,722789,0.311415001119
0900300,722784,0.220381094951
0900300,722780,0.214919115203
0900300,722785,0.13634427578
0900300,722748,0.116940512948
2401007,726835,0.531253868479
2401007,726930,0.134604145144
2401007,726945,0.113227138128
2401007,726940,0.111347336885
2401007,726830,0.109567511364
0400111,724830,0.686454336874
0400111,724839,0.313545663126
4100400,726557,0.237866661904
4100400,726560,0.214905375672
4100400,726565,0.21429044766
4100400,727533,0.167181300712
4100400,726547,0.165756214051
0606707,725510,0.503816220544
0606707,725515,0.255833795301
0606707,725540,0.12473829394
0606707,725564,0.115611690216
2700800,745980,0.690669739711
2700800,723085,0.160972568242
2700800,723086,0.148357692046
3100802,723510,0.397156758652
3100802,723575,0.164032104387
3100802,723550,0.15065496879
3100802,723520,0.147811884292
3100802,722597,0.14034428388
5151186,724290,0.379529968062
5151186,745700,0.252416637697
5151186,725336,0.153667502448
5151186,724297,0.110105816826
5151186,724210,0.104280074967
4800600,722196,0.382524239615
4800600,722270,0.260043160953
4800600,722195,0.195232283714
4800600,722190,0.162200315717
3904500,722544,0.366994925194
3904500,722540,0.317287847429
3904500,722547,0.315717227377
1301002,785145,0.834103342684
1301002,785140,0.165896657316
4805203,722190,0.279513807032
4805203,722195,0.237696113284
4805203,722270,0.183011622728
4805203,722196,0.170737522175
4805203,722255,0.129040934781
7200202,725156,0.300118264242
7200202,725150,0.288824222151
7200202,725190,0.176978878677
7200202,725197,0.119597052555
7200202,725290,0.114481582375
1302100,726379,0.222361887494
1302100,725384,0.214671496426
1302100,726370,0.209878292387
1302100,726395,0.178832571862
1302100,726375,0.174255751831
3602300,722530,0.368780293253
3602300,722535,0.283823026516
3602300,722523,0.187431058737
3602300,722536,0.159965621495
2601600,723230,0.256348588019
2601600,722280,0.229078410079
2601600,723235,0.199016699733
2601600,722285,0.171232755477
2601600,722286,0.144323546692
4805910,724945,0.784009489162
4805910,745090,0.215990510838
0100700,725290,0.738127690366
0100700,725280,0.134018481504
0100700,725190,0.12785382813
0608509,725020,0.518219626448
0608509,725033,0.13038781236
0608509,725025,0.13014268934
0608509,724094,0.118200184262
0608509,725030,0.103049687589
3600901,725025,0.397371384062
3600901,724094,0.191556303591
3600901,725033,0.15811472127
3600901,725020,0.13001992247
3600901,725030,0.122937668607
3401800,724769,0.306547019702
3401800,724699,0.300213779997
3401800,724768,0.152894982565
3401800,724666,0.130058465708
3401800,725650,0.110285752028
3400304,723095,0.332649485869
3400304,723090,0.286185418686
3400304,723065,0.131427466374
3400304,723096,0.125933983857
3400304,723067,0.123803645213
0800102,724066,0.590012847655
0800102,724177,0.280283108271
0800102,724053,0.129704044074
3704400,725620,0.514199027149
3704400,725626,0.197812956021
3704400,725625,0.164731863341
3704400,725555,0.12325615349
2400200,723630,1.0
3100400,744910,0.52855207158
3100400,744915,0.351991902954
3100400,725080,0.119456025466
4800300,724380,1.0
2501600,722436,0.285293159571
2501600,722435,0.248732126967
2501600,722430,0.197871153305
2501600,722429,0.13476955268
2501600,722420,0.133334007476
1802304,725305,0.359129999333
1802304,725300,0.20394637878
1802304,744655,0.181698107529
1802304,725347,0.133626004114
1802304,725340,0.121599510244
4804623,724170,0.591793215556
4804623,724175,0.167227544924
4804623,724176,0.128708799489
4804623,724105,0.112270440031
1703008,722196,0.275028941905
1703008,723110,0.196913138735
1703008,722270,0.185958142831
1703008,722195,0.172476201336
1703008,722190,0.169623575193
5400500,724288,0.802293095515
5400500,724280,0.197706904485
1304004,723417,0.53062637739
1304004,723403,0.170102023078
1304004,723416,0.168465596022
1304004,723405,0.130806003511
3904103,724640,1.0
0501700,725340,0.350037977486
0501700,725300,0.257547235437
0501700,725305,0.229254368198
0501700,744655,0.163160418879
0800700,724030,0.269828354709
0800700,724037,0.207069184374
0800700,724050,0.203524849369
0800700,724036,0.167796573331
0800700,724055,0.151781038216
1703204,724380,0.401850020804
1703204,725336,0.178339259228
1703204,725335,0.15896619747
1703204,724386,0.141411035416
1703204,724375,0.119433487083
5159305,725430,0.623735564823
5159305,726415,0.250096708585
5159305,725326,0.126167726592
