FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,B25129_001,B25129_002,B25129_003,B25129_004,B25129_005,B25129_006,B25129_007,B25129_008,B25129_009,B25129_010,B25129_011,B25129_012,B25129_013,B25129_014,B25129_015,B25129_016,B25129_017,B25129_018,B25129_019,B25129_020,B25129_021,B25129_022,B25129_023,B25129_024,B25129_025,B25129_026,B25129_027,B25129_028,B25129_029,B25129_030,B25129_031,B25129_032,B25129_033,B25129_034,B25129_035,B25129_036,B25129_037,B25129_038,B25129_039,B25129_040,B25129_041,B25129_042,B25129_043,B25129_044,B25129_045,B25129_046,B25129_047,B25129_048,B25129_049,B25129_050,B25129_051,B25129_052,B25129_053,B25129_054,B25129_055,B25129_056,B25129_057,B25129_058,B25129_059,B25129_060,B25129_061,B25129_062,B25129_063,B25129_064,B25129_065,B25129_066,B25129_067,B25129_068,B25129_069,B25129_070,B25129_071,B25129_072,B25129_073,B25129_074,B25129_075,B25129_076,B25129_077,B25129_078,B25129_079,B25129_080,B25129_081,B25129_082,B25129_083,B25129_084,B25129_085,B25129_086,B25129_087
FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,"TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE for Occupied housing units","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2005 or later:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 2000 to 2004:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1990 to 1999:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1980 to 1989:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1970 to 1979:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Owner occupied:% Moved in 1969 or earlier:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2005 or later:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 2000 to 2004:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1990 to 1999:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1980 to 1989:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1970 to 1979:% Mobile home, boat, RV, van, etc.","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% 1, detached  or attached","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% 2 to 4","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% 5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% 20 to 49","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% 50 or more","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE% Renter occupied:% Moved in 1969 or earlier:% Mobile home, boat, RV, van, etc."
